year,championship,model_name,num_rounds,brier_score,ranked_probability_score,log_score
2024,germany,bradley_terry_4,20,0.6466046728555553,0.2153519872226192,1.068233348234641
2024,italy,bradley_terry_4,20,0.5924159340933333,0.1980166517277778,0.9900744173308282
2024,spain,bradley_terry_4,20,0.5943454089277778,0.2042787208808334,1.001458804502939
2024,england,bradley_terry_4,19,0.5829098408989473,0.2054995867021052,0.9749250230748872
2024,france,bradley_terry_4,17,0.5748017701228758,0.2139196246601309,0.9731394505715444
2024,germany,bradley_terry_4,17,0.6389721458,0.2101984230271242,1.0557979911481608
2024,italy,bradley_terry_4,19,0.5978064896452633,0.1987978690631578,0.9984546412937976
2024,spain,bradley_terry_4,19,0.6113441206210527,0.2130153139702633,1.0304422885188047
2023,england,poisson_1,5,0.6263146152412121,0.2238751648548483,1.0467491224294505
2023,france,poisson_1,5,0.6550274701555555,0.2347722206283526,1.0852263677867084
2023,germany,poisson_1,5,0.5916369495931035,0.2020139299291189,0.996872747650124
2023,italy,poisson_1,5,0.6199570465242424,0.2064964815034847,1.0334762906214523
2023,spain,poisson_1,5,0.5940596387230302,0.1946132425234847,0.9927429671993336
2023,england,poisson_1,10,0.6001627236092857,0.2121430338699998,1.0048833805663542
2023,france,poisson_1,10,0.6364290967694444,0.2242740331928239,1.0619693875742582
2023,germany,poisson_1,10,0.5835458432,0.1946786111092592,0.9826885745904244
2023,italy,poisson_1,10,0.6077151286064286,0.1986587019217857,1.0138988759516667
2023,spain,poisson_1,10,0.5975775976342858,0.1993103338648215,0.9984306262112284
2023,england,poisson_1,15,0.5857297150608697,0.2037184989615217,0.983979894204164
2023,france,poisson_1,15,0.6381195552713451,0.2259623172669591,1.0610753700063589
2023,germany,poisson_1,15,0.5825169225461988,0.1929088217008772,0.9783249343163044
2023,italy,poisson_1,15,0.6082341640669565,0.1974967667854344,1.0127354877266166
2023,spain,poisson_1,15,0.5992759782017392,0.2027103923134782,1.0007300846955516
2023,england,poisson_1,20,0.58126692815,0.1980584186427779,0.9767934556479626
2023,france,poisson_1,20,0.6363075831857142,0.228313254720238,1.0566487810060925
2023,germany,poisson_1,20,0.5810959634301587,0.1950057030079364,0.9775355332132556
2023,italy,poisson_1,20,0.61299150502,0.1963042612633334,1.0204934812241222
2023,spain,poisson_1,20,0.6117693870833334,0.2099037304772222,1.0197526488008253
2023,england,poisson_1,19,0.5778403662115789,0.1980865028257895,0.9729569037405384
2023,france,poisson_1,17,0.6353494447490197,0.2232746368647055,1.0554372460619386
2023,germany,poisson_1,17,0.587264401627451,0.1962041318689543,0.9860875483671926
2023,italy,poisson_1,19,0.6113822486126316,0.1968944416047368,1.0184213297128966
2023,spain,poisson_1,19,0.6061989433063159,0.2078521451521053,1.0111443030133245
2024,england,poisson_1,5,0.627586598259394,0.2197952089374244,1.0411107284081798
2024,france,poisson_1,5,0.6161023620659004,0.2246790695262452,1.0296608980504167
2024,germany,poisson_1,5,0.6264118394827587,0.2150995757203065,1.0409242773530225
2024,italy,poisson_1,5,0.6397087361636363,0.2196408133592423,1.0597682739377523
2024,spain,poisson_1,5,0.6037216334733333,0.2080600226706064,1.0118790300830178
2024,england,poisson_1,10,0.6250184040385715,0.2200887266873216,1.0370753254934622
2024,france,poisson_1,10,0.587182553275926,0.2118836288222221,0.9858704448709776
2024,germany,poisson_1,10,0.6212616395722221,0.2153522593456018,1.0344989398631474
2024,italy,poisson_1,10,0.6139311369335714,0.2070225047892855,1.02556545004368
2024,spain,poisson_1,10,0.6012562642571428,0.2080172675866073,1.0075703699156553
2024,england,poisson_1,15,0.6292177920791304,0.2226940437650001,1.043462855483068
2024,france,poisson_1,15,0.5919996245707603,0.2182151628710525,0.994978054210142
2024,germany,poisson_1,15,0.6151489266795321,0.2073140800225145,1.0264978510926834
2024,italy,poisson_1,15,0.6268249894434783,0.2118854915350002,1.0438491994080694
2024,spain,poisson_1,15,0.6031216677304347,0.2086258497869565,1.0090063418426467
2024,england,poisson_1,20,0.6127307991477778,0.2206050981566668,1.0202984298574234
2024,france,poisson_1,20,0.5825903939857144,0.220129125040873,0.981628064001824
2024,germany,poisson_1,20,0.6412609118920635,0.2137136031321429,1.0632292577559057
2024,italy,poisson_1,20,0.6029381910344443,0.2040732295425001,1.0077253478874215
2024,spain,poisson_1,20,0.592392329278889,0.2029591925536112,0.994068660090541
2024,england,poisson_1,19,0.6170071875231579,0.2199595332231576,1.0253631733969213
2024,france,poisson_1,17,0.5912370744549019,0.2176926399522877,0.9936696316874556
2024,germany,poisson_1,17,0.6320753502379085,0.2091771919408497,1.048451536225022
2024,italy,poisson_1,19,0.6070640302905264,0.2032721578436842,1.0133575486805309
2024,spain,poisson_1,19,0.6013367188273685,0.2075196848655263,1.006904351502012
2023,england,poisson_2,5,0.6098906467048484,0.2167592824836366,1.019204508602268
2023,france,poisson_2,5,0.6637699435601533,0.2406713872373562,1.0968713202333
2023,germany,poisson_2,5,0.6026260324160919,0.204064862743295,1.0070125559586849
2023,italy,poisson_2,5,0.6124928144424243,0.2021185932516667,1.023494840343648
2023,spain,poisson_2,5,0.5817540544551515,0.1882301032678788,0.9772144293495378
2023,england,poisson_2,10,0.5835588228635714,0.2055260246366072,0.9793293610968544
2023,france,poisson_2,10,0.6485498239444445,0.231860471603935,1.0766972789365636
2023,germany,poisson_2,10,0.6028329462453704,0.1989603250567129,1.001007316442686
2023,italy,poisson_2,10,0.6004820907614286,0.1947406093251786,1.0041881240104085
2023,spain,poisson_2,10,0.58740221925,0.1942314094466071,0.9851640989147048
2023,england,poisson_2,15,0.5825045784391304,0.2027211400828259,0.9764419612745644
2023,france,poisson_2,15,0.6503949523649123,0.234125611101462,1.0780907502515689
2023,germany,poisson_2,15,0.6137747957578947,0.2033301645198831,1.0158041251466334
2023,italy,poisson_2,15,0.6044592516026087,0.1949518402630435,1.00760133219979
2023,spain,poisson_2,15,0.5915501260791305,0.1996039234758695,0.9909072841350268
2023,england,poisson_2,20,0.5916651465188889,0.203898911031111,0.9901483962117308
2023,france,poisson_2,20,0.6513593592190476,0.2378154154992063,1.0776184453974187
2023,germany,poisson_2,20,0.6035639584666667,0.2034790190190475,1.0010350529261711
2023,italy,poisson_2,20,0.6221720063466667,0.1993580906283332,1.0324665128793244
2023,spain,poisson_2,20,0.6058024402877777,0.2072912415452778,1.0111631244704955
2023,england,poisson_2,19,0.5782952401178948,0.1991813836392105,0.9717088149870732
2023,france,poisson_2,17,0.653431084924183,0.2338509964473856,1.0804770130670902
2023,germany,poisson_2,17,0.6145374324366013,0.2060537875885621,1.0182794811096902
2023,italy,poisson_2,19,0.6146424594578948,0.1974485524013157,1.022349839428853
2023,spain,poisson_2,19,0.5989562208242105,0.2049469229005263,1.0015767425098614
2024,england,poisson_2,5,0.6251195435545455,0.2189496760956058,1.037826220262634
2024,france,poisson_2,5,0.5992910858536399,0.2196388572036399,1.0065467411497788
2024,germany,poisson_2,5,0.6458783197632185,0.2263757098601534,1.0709822206902917
2024,italy,poisson_2,5,0.6371992399206061,0.2187263214010603,1.0558924860853771
2024,spain,poisson_2,5,0.5947481027278788,0.2043790386337879,0.9977969378755904
2024,england,poisson_2,10,0.6296411681485714,0.2240581721951785,1.04587988818916
2024,france,poisson_2,10,0.5695723110074075,0.2074651019425928,0.9646733376301811
2024,germany,poisson_2,10,0.636848906962963,0.2254779390287037,1.0601685862541568
2024,italy,poisson_2,10,0.622156079355,0.2106975902355356,1.0360354856820913
2024,spain,poisson_2,10,0.5933158615542857,0.2052043774882142,0.9965714727785652
2024,england,poisson_2,15,0.644589959726087,0.2326548519243478,1.067015319403235
2024,france,poisson_2,15,0.5774347974374269,0.2149204082593566,0.9765002237301118
2024,germany,poisson_2,15,0.6631119757192983,0.2313492852678363,1.0965692589011933
2024,italy,poisson_2,15,0.6299935426226086,0.2129262008747825,1.0467356542302273
2024,spain,poisson_2,15,0.5977411775808696,0.207144621141304,1.0017295705822145
2024,england,poisson_2,20,0.6108892012977778,0.2230168369905555,1.0211341578555235
2024,france,poisson_2,20,0.5657181484365081,0.2178239830523809,0.9624231770497276
2024,germany,poisson_2,20,0.723410245136508,0.2537435519861111,1.1837534866125925
2024,italy,poisson_2,20,0.5989311082155555,0.2023441470425,1.002375460840948
2024,spain,poisson_2,20,0.5912018945477778,0.2030387586797223,0.9914322046281678
2024,england,poisson_2,19,0.616751600088421,0.2228572739718421,1.0290231413312696
2024,france,poisson_2,17,0.5780196735307189,0.2152078071202615,0.9779966886414064
2024,germany,poisson_2,17,0.6950296480196078,0.2402808335990198,1.1422382350193057
2024,italy,poisson_2,19,0.6043352724547368,0.2017858845021052,1.01001958428841
2024,spain,poisson_2,19,0.5952962282810527,0.2055554473378948,0.9977360876493806
2023,england,poisson_3,5,0.6837595015654546,0.2438169212474241,1.1212258448878083
2023,france,poisson_3,5,0.6668050356712644,0.2381530863959771,1.096342810437866
2023,germany,poisson_3,5,0.6801908568183909,0.2347192496277776,1.1195099122092491
2023,italy,poisson_3,5,0.6839957932551515,0.2312350274804547,1.1223659906054528
2023,spain,poisson_3,5,0.67269543412,0.2287388730677273,1.1064299016663586
2023,england,poisson_3,10,0.6715171131228571,0.2423016906126784,1.1040434271519826
2023,france,poisson_3,10,0.6688443109481481,0.2388469597233799,1.1003903946383409
2023,germany,poisson_3,10,0.6812384968333334,0.2315840538009261,1.120781400280649
2023,italy,poisson_3,10,0.6762465140314285,0.2287648558808928,1.1120317704316314
2023,spain,poisson_3,10,0.6621653998014285,0.2300258219991069,1.089927982288826
2023,england,poisson_3,15,0.6646408578208695,0.2390556919460869,1.094483797624393
2023,france,poisson_3,15,0.6705713319286548,0.2412948181590643,1.1040208036391868
2023,germany,poisson_3,15,0.6816438224865498,0.2315343805149123,1.1217377293602555
2023,italy,poisson_3,15,0.6782926882113044,0.2291087419313043,1.1159560697336948
2023,spain,poisson_3,15,0.6601240662765218,0.232456739878913,1.087135913198172
2023,england,poisson_3,20,0.6581074595677778,0.2347480474247223,1.0840179964290846
2023,france,poisson_3,20,0.669720706147619,0.2440006394103174,1.1034203330859718
2023,germany,poisson_3,20,0.6794832108904763,0.2350472258944444,1.1170259578694968
2023,italy,poisson_3,20,0.6816256997144445,0.2265267450613889,1.122556168110462
2023,spain,poisson_3,20,0.6612653268366666,0.2333929606794444,1.089650897434279
2023,england,poisson_3,19,0.6593206727915789,0.2362391491821055,1.085696468982966
2023,france,poisson_3,17,0.6708741842718954,0.2403297738454245,1.105845424523713
2023,germany,poisson_3,17,0.6837316566993464,0.2337315387287581,1.124447292559307
2023,italy,poisson_3,19,0.6809491004294737,0.2275081580181578,1.1208251668804372
2023,spain,poisson_3,19,0.6598570541273684,0.2336178276078948,1.0871865101601677
2024,england,poisson_3,5,0.6770196671527272,0.2401356274663636,1.1122442346162835
2024,france,poisson_3,5,0.6732749214314175,0.2463353370632184,1.103813970292058
2024,germany,poisson_3,5,0.6645778060421457,0.2339742872352491,1.096384899525247
2024,italy,poisson_3,5,0.6843043495666666,0.2358384644342421,1.1242547870957078
2024,spain,poisson_3,5,0.688542052600606,0.2395218752042426,1.1264586681496762
2024,england,poisson_3,10,0.6656901889592858,0.2388656776303573,1.0968900095303054
2024,france,poisson_3,10,0.6550599818268518,0.2450183108877312,1.076505367453141
2024,germany,poisson_3,10,0.657050282412037,0.2353071089405093,1.0829783970379756
2024,italy,poisson_3,10,0.6751756622292857,0.232789531626607,1.1120926615894922
2024,spain,poisson_3,10,0.6824963285442857,0.2392654432958927,1.1176893730660051
2024,england,poisson_3,15,0.6568049755634783,0.2383920965841304,1.0832366860169125
2024,france,poisson_3,15,0.6507774683146199,0.2459241341327488,1.0699519550556589
2024,germany,poisson_3,15,0.665310859368421,0.2318450274672514,1.097113833904507
2024,italy,poisson_3,15,0.6850388143634782,0.2337180888234782,1.1270659315063407
2024,spain,poisson_3,15,0.6692828955191304,0.2369578145328261,1.0992348295569985
2024,england,poisson_3,20,0.6469490072633334,0.2411338722766668,1.0659075091996288
2024,france,poisson_3,20,0.6369321098825397,0.2489874807111111,1.0481394443808445
2024,germany,poisson_3,20,0.6670643036984126,0.2274064674051587,1.1006494116561594
2024,italy,poisson_3,20,0.6700185196977778,0.2339615466788888,1.1033963763706516
2024,spain,poisson_3,20,0.67138915167,0.2369469325799999,1.1027611572156748
2024,england,poisson_3,19,0.6491801273568423,0.239792903282105,1.0699216210300284
2024,france,poisson_3,17,0.6488730851699346,0.2454739659673205,1.067924242112023
2024,germany,poisson_3,17,0.6665931076901961,0.2276900528722223,1.0996408098704944
2024,italy,poisson_3,19,0.6753272633757895,0.2326936238523684,1.112129836812806
2024,spain,poisson_3,19,0.670521732814737,0.2371153789628949,1.1013224283998535
2023,england,poisson_4,5,0.6640924003412121,0.2345402312724243,1.0985325000811383
2023,france,poisson_4,5,0.6748419403088123,0.2425776946605362,1.1086929626295303
2023,germany,poisson_4,5,0.6584224437992336,0.2240590238172412,1.0982254371770437
2023,italy,poisson_4,5,0.6623256636175757,0.2211657705424243,1.0997079272393415
2023,spain,poisson_4,5,0.6506060484751515,0.2180044690800001,1.0802426672919758
2023,england,poisson_4,10,0.6500321596378571,0.2318672242989286,1.0800684957364848
2023,france,poisson_4,10,0.6820217233703704,0.2461102434898146,1.1216600312356828
2023,germany,poisson_4,10,0.6592460519972222,0.2199363110275463,1.097784878659733
2023,italy,poisson_4,10,0.6560347096950001,0.2185855061457142,1.0906809408845022
2023,spain,poisson_4,10,0.6377924924557143,0.21795946542125,1.061801860898188
2023,england,poisson_4,15,0.6417032395869566,0.2277197904393481,1.070012399290945
2023,france,poisson_4,15,0.6890479875204677,0.2511076646090642,1.13367392870177
2023,germany,poisson_4,15,0.6687233203918129,0.2244163809324561,1.1119188696717832
2023,italy,poisson_4,15,0.6604545821078261,0.220171369398913,1.097554156903234
2023,spain,poisson_4,15,0.6397040335304347,0.2223351407358694,1.0654526822073815
2023,england,poisson_4,20,0.6403254932477778,0.2258808873788888,1.0658282215182306
2023,france,poisson_4,20,0.6846684197777778,0.2520685231900794,1.1297929993761648
2023,germany,poisson_4,20,0.6656856810507936,0.2278684306146826,1.106139213813029
2023,italy,poisson_4,20,0.6751734216166667,0.2231642405191666,1.1190806144798402
2023,spain,poisson_4,20,0.6464975388755556,0.2260561818266668,1.0739886728995471
2023,england,poisson_4,19,0.6369831796673685,0.2252100267255263,1.061086159607543
2023,france,poisson_4,17,0.6918021441372549,0.2512134083764707,1.1409256041100364
2023,germany,poisson_4,17,0.6731579872810458,0.22790091674183,1.1180770037381225
2023,italy,poisson_4,19,0.6696610925547368,0.2216750972502632,1.110946604009544
2023,spain,poisson_4,19,0.6439029543452631,0.2257847685926316,1.0702489540114084
2024,england,poisson_4,5,0.6894345554793939,0.2460191277977275,1.1269443049333732
2024,france,poisson_4,5,0.6472702130796935,0.2349252885243296,1.0803654003890977
2024,germany,poisson_4,5,0.6611683994260537,0.2324278502998088,1.0939849478006527
2024,italy,poisson_4,5,0.6768731355927273,0.2328149442856061,1.1169201370008417
2024,spain,poisson_4,5,0.6630062020309091,0.2285860637709093,1.1014951164041398
2024,england,poisson_4,10,0.6615534850685714,0.2369702315801788,1.094672835724031
2024,france,poisson_4,10,0.630900619713889,0.2333102273398148,1.0530585231491183
2024,germany,poisson_4,10,0.6551111792648149,0.2344204883530095,1.08317437389787
2024,italy,poisson_4,10,0.6700893110321429,0.2301575065010712,1.1087459067586691
2024,spain,poisson_4,10,0.6633625235678571,0.2300794299274998,1.0997786081805785
2024,england,poisson_4,15,0.6559579798626085,0.2381582831530435,1.0858660253210677
2024,france,poisson_4,15,0.6327899339146199,0.2373503463222222,1.0535511155158654
2024,germany,poisson_4,15,0.6709532198713452,0.234617105191228,1.1078352828608344
2024,italy,poisson_4,15,0.6806961738999998,0.2314792627673911,1.1231029170731186
2024,spain,poisson_4,15,0.652370587775652,0.228702230176087,1.0830973839674158
2024,england,poisson_4,20,0.6434190948488888,0.2394033509116667,1.0625415464820211
2024,france,poisson_4,20,0.6204232293047618,0.2411838178992064,1.0328512731817392
2024,germany,poisson_4,20,0.6933815954333334,0.2402472165047618,1.1385421609210398
2024,italy,poisson_4,20,0.6633493888922222,0.2305480056972224,1.0959590685402036
2024,spain,poisson_4,20,0.6564680545233335,0.2293291521547225,1.089235728793622
2024,england,poisson_4,19,0.6443818839715789,0.237511652958158,1.065239661889507
2024,france,poisson_4,17,0.6318670299843138,0.2374162721313725,1.05157527214703
2024,germany,poisson_4,17,0.6835498239150327,0.2359038647754902,1.1258737987318097
2024,italy,poisson_4,19,0.6692327454294738,0.229624912813158,1.1053667041541888
2024,spain,poisson_4,19,0.65560287102,0.2296793458523684,1.0868202046390485
2023,england,poisson_5,5,0.7038054744242425,0.2607891416819698,1.1647267820999267
2023,england,naive,5,0.6666666666666669,0.240909090909093,1.0986122886681098
2023,france,poisson_5,5,0.7802868870973181,0.2970397864440612,1.2860510821839302
2023,france,naive,5,0.6666666666666666,0.2381864623243942,1.0986122886681098
2023,germany,poisson_5,5,0.7194125750145594,0.2527491710450191,1.1883330536354717
2023,germany,naive,5,0.6666666666666666,0.2324393358876127,1.0986122886681098
2023,italy,poisson_5,5,0.7039491379321212,0.2446836976728786,1.1592856142028969
2023,italy,naive,5,0.6666666666666669,0.22828282828283,1.0986122886681098
2023,spain,poisson_5,5,0.7445744049709091,0.262084150978485,1.233683689652141
2023,spain,naive,5,0.6666666666666669,0.2277777777777795,1.0986122886681098
2023,england,poisson_5,10,0.6961137013742856,0.2573349758062499,1.150028119361732
2023,england,naive,10,0.6666666666666669,0.2414682539682552,1.0986122886681098
2023,france,poisson_5,10,0.7296542255601852,0.2704837586138889,1.2068811315524537
2023,france,naive,10,0.6666666666666666,0.2384259259259267,1.0986122886681091
2023,germany,poisson_5,10,0.7452584872435186,0.2587417671226851,1.2237796991513723
2023,germany,naive,10,0.6666666666666666,0.2291666666666675,1.0986122886681091
2023,italy,poisson_5,10,0.7044536090042857,0.2425974392632141,1.16623761479505
2023,italy,naive,10,0.6666666666666669,0.2271825396825407,1.0986122886681098
2023,spain,poisson_5,10,0.7130707144771429,0.2533254810216075,1.1839296438068168
2023,spain,naive,10,0.6666666666666669,0.2307539682539692,1.0986122886681098
2023,england,poisson_5,15,0.7004459787695653,0.2578368443465216,1.1608337716988877
2023,england,naive,15,0.6666666666666669,0.2393719806763293,1.0986122886681096
2023,france,poisson_5,15,0.6909567508877192,0.2536565526640352,1.147442168571022
2023,france,naive,15,0.6666666666666669,0.2407407407407413,1.0986122886681096
2023,germany,poisson_5,15,0.6981073393847954,0.2356418903754386,1.154051724954825
2023,germany,naive,15,0.6666666666666669,0.2290448343079927,1.0986122886681096
2023,italy,poisson_5,15,0.7004674904069567,0.2409971510591305,1.162400255016042
2023,italy,naive,15,0.6666666666666669,0.2270531400966193,1.0986122886681096
2023,spain,poisson_5,15,0.708322905827826,0.2560620720869564,1.1706108567007194
2023,spain,naive,15,0.6666666666666669,0.233574879227054,1.0986122886681096
2023,england,poisson_5,20,0.6808833186,0.2461155322149998,1.1268364432636575
2023,england,naive,20,0.6666666666666669,0.2361111111111118,1.0986122886681096
2023,france,poisson_5,20,0.6896386678301587,0.256332054063889,1.1441696008095563
2023,france,naive,20,0.6666666666666669,0.2433862433862437,1.0986122886681091
2023,germany,poisson_5,20,0.6854081407920632,0.2374969767289681,1.1370784948584107
2023,germany,naive,20,0.6666666666666669,0.2328042328042331,1.0986122886681091
2023,italy,poisson_5,20,0.7163590823722221,0.2445003260002781,1.1896880215718983
2023,italy,naive,20,0.6666666666666669,0.2240740740740749,1.0986122886681096
2023,spain,poisson_5,20,0.6769263421544445,0.2405533419747223,1.115645995471281
2023,spain,naive,20,0.6666666666666669,0.2342592592592598,1.0986122886681096
2023,england,poisson_5,19,0.6812149722094737,0.2474394281276313,1.1286345079716142
2023,england,naive,19,0.666666666666667,0.237426900584796,1.0986122886681091
2023,france,poisson_5,17,0.6988290353045752,0.2557076716401961,1.1600724957946078
2023,france,naive,17,0.6666666666666669,0.2396514161220048,1.0986122886681096
2023,germany,poisson_5,17,0.6908176670379086,0.2347800494457515,1.1471779964439366
2023,germany,naive,17,0.6666666666666669,0.2309368191721138,1.0986122886681096
2023,italy,poisson_5,19,0.7042972881747368,0.2400267422855261,1.1704687998961525
2023,italy,naive,19,0.666666666666667,0.2251461988304102,1.0986122886681091
2023,spain,poisson_5,19,0.67051379234,0.2385487643928946,1.1072896129625396
2023,spain,naive,19,0.666666666666667,0.2347953216374275,1.0986122886681091
2024,england,poisson_5,5,0.7219618016430304,0.2685684541212124,1.180698381484541
2024,england,naive,5,0.6666666666666669,0.2383838383838404,1.0986122886681098
2024,france,poisson_5,5,0.6516812994513409,0.2430215015869732,1.086815424903811
2024,france,naive,5,0.6666666666666666,0.2452107279693494,1.0986122886681098
2024,germany,poisson_5,5,0.743317982062069,0.2698464801342912,1.219340223025997
2024,germany,naive,5,0.6666666666666666,0.2343550446998731,1.0986122886681098
2024,italy,poisson_5,5,0.6870332996684849,0.2402684413648484,1.1351592552748784
2024,italy,naive,5,0.6666666666666669,0.2328282828282848,1.0986122886681098
2024,spain,poisson_5,5,0.7108654557163637,0.2568729967324241,1.1780291823138302
2024,spain,naive,5,0.6666666666666669,0.2358585858585878,1.0986122886681098
2024,england,poisson_5,10,0.6882525212178572,0.252627487959107,1.1343765791558107
2024,england,naive,10,0.6666666666666669,0.2390873015873027,1.0986122886681098
2024,france,poisson_5,10,0.6839684197916667,0.2635703472710646,1.1341047834599511
2024,france,naive,10,0.6666666666666666,0.2469135802469143,1.0986122886681091
2024,germany,poisson_5,10,0.7451114306268517,0.2786074227787037,1.2305588807958032
2024,germany,naive,10,0.6666666666666666,0.2368827160493836,1.0986122886681091
2024,italy,poisson_5,10,0.7165092994414286,0.2536620952098214,1.1852237810221076
2024,italy,naive,10,0.6666666666666669,0.2313492063492074,1.0986122886681098
2024,spain,poisson_5,10,0.6653423430792857,0.2332314692362499,1.1045550202414318
2024,spain,naive,10,0.6666666666666669,0.2367063492063503,1.0986122886681098
2024,england,poisson_5,15,0.7393740660991304,0.2805530344415219,1.2135458947597004
2024,england,naive,15,0.6666666666666669,0.2400966183574886,1.0986122886681096
2024,france,poisson_5,15,0.6973779956573098,0.2725722209874268,1.1591982098289464
2024,france,naive,15,0.6666666666666669,0.2485380116959069,1.0986122886681096
2024,germany,poisson_5,15,0.7353128908081872,0.2659551152444446,1.2102342038709732
2024,germany,naive,15,0.6666666666666669,0.23196881091618,1.0986122886681096
2024,italy,poisson_5,15,0.6999043131173914,0.2417381385006521,1.155573350449773
2024,italy,naive,15,0.6666666666666669,0.2306763285024163,1.0986122886681096
2024,spain,poisson_5,15,0.6677307844504348,0.2387315082302175,1.1058929591026578
2024,spain,naive,15,0.6666666666666669,0.2364734299516916,1.0986122886681096
2024,england,poisson_5,20,0.7057906842877777,0.2715996901702776,1.1521056991648624
2024,england,naive,20,0.6666666666666669,0.2444444444444451,1.0986122886681096
2024,france,poisson_5,20,0.699683051573016,0.2826475871722222,1.1541157424350694
2024,france,naive,20,0.6666666666666669,0.2539682539682543,1.0986122886681091
2024,germany,poisson_5,20,0.7111078038698413,0.248991680793254,1.1715500464684816
2024,germany,naive,20,0.6666666666666669,0.227513227513228,1.0986122886681091
2024,italy,poisson_5,20,0.6990708641222222,0.2478087150091668,1.1438911600882615
2024,italy,naive,20,0.6666666666666669,0.2333333333333341,1.0986122886681096
2024,spain,poisson_5,20,0.6641613303233334,0.2343795452655555,1.0977481052222573
2024,spain,naive,20,0.6666666666666669,0.2361111111111117,1.0986122886681096
2024,england,poisson_5,19,0.7162279433800001,0.2744162482584207,1.171163859726527
2024,england,naive,19,0.666666666666667,0.2426900584795328,1.0986122886681091
2024,france,poisson_5,17,0.717990570579085,0.2824205792307188,1.1879028906795162
2024,france,naive,17,0.6666666666666669,0.2483660130718959,1.0986122886681096
2024,germany,poisson_5,17,0.70408662584183,0.2460320919725489,1.1633715971607326
2024,germany,naive,17,0.6666666666666669,0.2276688453159047,1.0986122886681096
2024,italy,poisson_5,19,0.7093262878568422,0.2491032755763158,1.1635083310307608
2024,italy,naive,19,0.666666666666667,0.2312865497076031,1.0986122886681091
2024,spain,poisson_5,19,0.679028530951579,0.24296481800105277,1.119271329922531
2024,spain,naive,19,0.666666666666667,0.23654970760233981,1.0986122886681093
